stem,date,video_path,tile_time_s,label,era,split,source_batch
CAMHDA301-20211207T151500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T151500.mp4,510,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T151500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T151500.mp4,750,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T181500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T181500.mp4,630,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T181500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T181500.mp4,360,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T181500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T181500.mp4,840,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T181500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T181500.mp4,690,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T211500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T211500.mp4,420,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T211500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T211500.mp4,30,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T211500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T211500.mp4,360,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211207T211500,2021-12-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/07/CAMHDA301-20211207T211500.mp4,480,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211213T001500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T001500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211213T031500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T031500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211213T061500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T061500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211213T091500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T091500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211213T121500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T121500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211213T151500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T151500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211213T181500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T181500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211213T211500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T211500.mp4,780,0,clear,train,clear_window_2021_2022
CAMHDA301-20211213T211500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T211500.mp4,660,0,clear,train,clear_window_2021_2022
CAMHDA301-20211213T211500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T211500.mp4,420,0,clear,train,clear_window_2021_2022
CAMHDA301-20211213T211500,2021-12-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/13/CAMHDA301-20211213T211500.mp4,450,0,clear,train,clear_window_2021_2022
CAMHDA301-20211214T001500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T001500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T031500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T031500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T061500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T061500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T091500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T091500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T121500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T121500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T151500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T151500.mp4,780,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T151500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T151500.mp4,240,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T151500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T151500.mp4,570,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T151500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T151500.mp4,480,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T181500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T181500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211214T211500,2021-12-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/14/CAMHDA301-20211214T211500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211220T001500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T001500.mp4,690,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T001500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T001500.mp4,30,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T001500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T001500.mp4,840,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T001500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T001500.mp4,600,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T031500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T031500.mp4,510,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T031500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T031500.mp4,840,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T031500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T031500.mp4,150,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T031500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T031500.mp4,720,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T061500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T061500.mp4,150,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T061500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T061500.mp4,420,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T061500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T061500.mp4,30,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T061500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T061500.mp4,540,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T091500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T091500.mp4,300,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T091500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T091500.mp4,480,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T091500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T091500.mp4,570,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T091500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T091500.mp4,840,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T121500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T121500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211220T151500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T151500.mp4,120,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T151500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T151500.mp4,660,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T151500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T151500.mp4,360,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T151500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T151500.mp4,450,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T181500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T181500.mp4,720,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T181500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T181500.mp4,210,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T181500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T181500.mp4,30,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T181500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T181500.mp4,120,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T211500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T211500.mp4,510,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T211500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T211500.mp4,210,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T211500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T211500.mp4,90,0,clear,train,clear_window_2021_2022
CAMHDA301-20211220T211500,2021-12-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/20/CAMHDA301-20211220T211500.mp4,150,0,clear,train,clear_window_2021_2022
CAMHDA301-20211221T001500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T001500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T031500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T031500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T061500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T061500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T091500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T091500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T121500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T121500.mp4,180,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T121500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T121500.mp4,120,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T121500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T121500.mp4,750,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T121500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T121500.mp4,690,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T151500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T151500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T181500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T181500.mp4,540,1,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T211500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T211500.mp4,360,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T211500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T211500.mp4,60,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T211500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T211500.mp4,180,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211221T211500,2021-12-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/21/CAMHDA301-20211221T211500.mp4,120,0,clear,train,tuesdays_2021_2024
CAMHDA301-20211227T001500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T001500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211227T031500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T031500.mp4,780,0,clear,train,clear_window_2021_2022
CAMHDA301-20211227T031500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T031500.mp4,450,0,clear,train,clear_window_2021_2022
CAMHDA301-20211227T031500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T031500.mp4,60,0,clear,train,clear_window_2021_2022
CAMHDA301-20211227T031500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T031500.mp4,810,0,clear,train,clear_window_2021_2022
CAMHDA301-20211227T061500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T061500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211227T091500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T091500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211227T121500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T121500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211227T151500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T151500.mp4,540,1,clear,train,clear_window_2021_2022
CAMHDA301-20211227T181500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T181500.mp4,780,0,clear,train,clear_window_2021_2022
CAMHDA301-20211227T181500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T181500.mp4,120,0,clear,train,clear_window_2021_2022
CAMHDA301-20211227T181500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T181500.mp4,300,0,clear,train,clear_window_2021_2022
CAMHDA301-20211227T181500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T181500.mp4,210,0,clear,train,clear_window_2021_2022
CAMHDA301-20211227T211500,2021-12-27,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/27/CAMHDA301-20211227T211500.mp4,510,1,clear,train,clear_window_2021_2022
CAMHDA301-20211228T001500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T001500.mp4,420,0,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T001500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T001500.mp4,630,0,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T001500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T001500.mp4,330,0,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T001500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T001500.mp4,690,0,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T031500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T031500.mp4,540,1,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T061500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T061500.mp4,540,1,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T091500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T091500.mp4,270,0,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T091500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T091500.mp4,450,0,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T091500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T091500.mp4,840,0,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T091500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T091500.mp4,180,0,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T121500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T121500.mp4,540,1,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T151500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T151500.mp4,540,1,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T181500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T181500.mp4,540,1,clear,val,tuesdays_2021_2024
CAMHDA301-20211228T211500,2021-12-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2021/12/28/CAMHDA301-20211228T211500.mp4,540,1,clear,val,tuesdays_2021_2024
CAMHDA301-20220103T001500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T001500.mp4,300,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T001500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T001500.mp4,540,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T001500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T001500.mp4,780,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T001500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T001500.mp4,150,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T031500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T031500.mp4,270,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T031500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T031500.mp4,420,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T031500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T031500.mp4,630,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T031500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T031500.mp4,810,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T061500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T061500.mp4,330,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T061500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T061500.mp4,840,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T061500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T061500.mp4,30,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T061500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T061500.mp4,60,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T091500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T091500.mp4,840,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T091500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T091500.mp4,120,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T091500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T091500.mp4,660,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T091500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T091500.mp4,90,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T121500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T121500.mp4,270,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T121500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T121500.mp4,690,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T121500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T121500.mp4,180,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T121500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T121500.mp4,810,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T151500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T151500.mp4,360,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T151500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T151500.mp4,720,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T151500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T151500.mp4,480,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T151500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T151500.mp4,660,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T181500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T181500.mp4,330,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T181500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T181500.mp4,360,0,clear,train,clear_window_2021_2022
CAMHDA301-20220103T181500,2022-01-03,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/01/03/CAMHDA301-20220103T181500.mp4,90,0,clear,train,clear_window_2021_2022
